order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item
49911,40287,Complete,F,2024-04-13 11:57:00+00:00,,2024-04-14 00:20:00+00:00,2024-04-17 00:54:00+00:00,1
49942,40310,Complete,F,2024-07-01 02:25:00+00:00,,2024-07-01 17:56:00+00:00,2024-07-04 13:10:00+00:00,1
50010,40368,Complete,F,2024-06-25 06:21:00+00:00,,2024-06-27 23:04:00+00:00,2024-07-02 01:26:00+00:00,1
50027,40383,Complete,F,2024-08-03 17:21:00+00:00,,2024-08-03 22:16:00+00:00,2024-08-05 15:31:00+00:00,1
50036,40388,Complete,F,2024-05-24 16:54:00+00:00,,2024-05-26 17:10:00+00:00,2024-05-28 01:59:00+00:00,1
50049,40395,Complete,F,2024-07-07 13:22:00+00:00,,2024-07-09 01:00:00+00:00,2024-07-12 23:19:00+00:00,2
50050,40395,Complete,F,2024-02-13 13:22:00+00:00,,2024-02-14 00:15:00+00:00,2024-02-14 21:24:00+00:00,1
50051,40395,Complete,F,2024-04-24 13:22:00+00:00,,2024-04-27 11:30:00+00:00,2024-05-01 15:16:00+00:00,4
50052,40395,Complete,F,2024-06-01 13:22:00+00:00,,2024-06-03 22:34:00+00:00,2024-06-08 16:34:00+00:00,1
50080,40416,Complete,F,2024-08-19 02:57:00+00:00,,2024-08-21 20:33:00+00:00,2024-08-24 08:29:00+00:00,3
50104,40441,Complete,F,2024-01-16 03:19:00+00:00,,2024-01-17 11:57:00+00:00,2024-01-18 15:47:00+00:00,4
50151,40479,Complete,F,2024-08-23 16:56:00+00:00,,2024-08-26 10:58:00+00:00,2024-08-26 23:12:00+00:00,1
50152,40479,Complete,F,2024-02-04 16:56:00+00:00,,2024-02-07 06:36:00+00:00,2024-02-11 03:12:00+00:00,1
50155,40482,Complete,F,2024-02-08 03:14:00+00:00,,2024-02-10 18:29:00+00:00,2024-02-12 08:11:00+00:00,1
50162,40487,Complete,F,2024-02-26 05:00:00+00:00,,2024-02-28 02:34:00+00:00,2024-03-02 05:21:00+00:00,1
50181,40502,Complete,F,2024-08-26 01:11:00+00:00,,2024-08-28 22:21:00+00:00,2024-08-30 07:11:00+00:00,1
50193,40510,Complete,F,2024-08-29 16:53:27.797972+00:00,,2024-08-31 00:14:27.797972+00:00,2024-09-04 20:18:27.797972+00:00,1
50208,40520,Complete,F,2024-06-29 13:47:00+00:00,,2024-07-02 12:48:00+00:00,2024-07-03 07:55:00+00:00,1
50209,40520,Complete,F,2024-01-14 13:47:00+00:00,,2024-01-17 09:41:00+00:00,2024-01-17 12:43:00+00:00,1
50220,40526,Complete,F,2024-04-19 05:23:00+00:00,,2024-04-21 02:39:00+00:00,2024-04-24 21:35:00+00:00,1
50233,40537,Complete,F,2024-03-28 17:32:00+00:00,,2024-03-31 10:23:00+00:00,2024-04-01 16:45:00+00:00,1
50256,40554,Complete,F,2024-08-30 18:03:28.712787+00:00,,2024-09-01 20:45:28.712787+00:00,2024-09-02 12:22:28.712787+00:00,1
50305,40597,Complete,F,2024-02-17 09:50:00+00:00,,2024-02-17 17:19:00+00:00,2024-02-21 11:26:00+00:00,1
50313,40608,Complete,F,2024-06-15 14:10:00+00:00,,2024-06-16 19:16:00+00:00,2024-06-21 05:20:00+00:00,1
50315,40608,Complete,F,2024-08-13 14:10:00+00:00,,2024-08-15 23:41:00+00:00,2024-08-20 03:25:00+00:00,1
50341,40624,Complete,F,2024-08-31 16:25:30.174946+00:00,,2024-09-02 14:44:30.174946+00:00,2024-09-05 04:03:30.174946+00:00,1
50345,40625,Complete,F,2024-02-08 02:16:00+00:00,,2024-02-09 07:47:00+00:00,2024-02-14 04:20:00+00:00,1
50372,40645,Complete,F,2024-08-27 12:41:00+00:00,,2024-08-30 02:38:00+00:00,2024-09-04 02:08:00+00:00,1
50383,40655,Complete,F,2024-05-14 14:52:00+00:00,,2024-05-15 18:04:00+00:00,2024-05-18 01:51:00+00:00,1
50401,40666,Complete,F,2024-02-25 18:17:00+00:00,,2024-02-27 14:39:00+00:00,2024-03-01 02:45:00+00:00,1
50409,40669,Complete,F,2024-08-16 12:10:00+00:00,,2024-08-16 19:15:00+00:00,2024-08-17 07:40:00+00:00,1
50418,40677,Complete,F,2024-06-25 03:54:00+00:00,,2024-06-26 07:25:00+00:00,2024-06-28 09:26:00+00:00,1
50499,40738,Complete,F,2024-03-11 08:06:00+00:00,,2024-03-13 18:08:00+00:00,2024-03-15 11:06:00+00:00,1
50525,40759,Complete,F,2024-01-10 15:35:00+00:00,,2024-01-11 02:51:00+00:00,2024-01-12 17:51:00+00:00,1
50538,40767,Complete,F,2024-06-19 07:35:00+00:00,,2024-06-21 12:23:00+00:00,2024-06-23 02:50:00+00:00,4
50561,40784,Complete,F,2024-06-25 07:27:00+00:00,,2024-06-25 23:34:00+00:00,2024-06-28 17:18:00+00:00,1
50571,40793,Complete,F,2024-08-05 10:08:00+00:00,,2024-08-08 04:19:00+00:00,2024-08-11 21:52:00+00:00,1
50586,40802,Complete,F,2024-08-05 16:54:00+00:00,,2024-08-08 05:22:00+00:00,2024-08-09 21:17:00+00:00,1
50587,40802,Complete,F,2024-07-04 16:54:00+00:00,,2024-07-06 10:29:00+00:00,2024-07-08 01:22:00+00:00,2
50589,40804,Complete,F,2024-08-12 15:22:00+00:00,,2024-08-12 16:00:00+00:00,2024-08-15 16:47:00+00:00,2
50613,40825,Complete,F,2024-06-03 08:14:00+00:00,,2024-06-04 18:55:00+00:00,2024-06-05 15:19:00+00:00,1
50622,40833,Complete,F,2024-05-27 17:17:00+00:00,,2024-05-29 15:46:00+00:00,2024-05-31 18:35:00+00:00,3
50673,40863,Complete,F,2024-03-05 17:54:00+00:00,,2024-03-08 08:48:00+00:00,2024-03-09 06:39:00+00:00,2
50703,40883,Complete,F,2024-04-14 18:21:00+00:00,,2024-04-15 09:25:00+00:00,2024-04-18 11:07:00+00:00,1
50708,40885,Complete,F,2024-03-13 04:57:00+00:00,,2024-03-16 00:31:00+00:00,2024-03-16 06:54:00+00:00,1
50721,40896,Complete,F,2024-02-01 04:32:00+00:00,,2024-02-01 19:59:00+00:00,2024-02-06 13:12:00+00:00,1
50722,40896,Complete,F,2024-03-02 04:32:00+00:00,,2024-03-04 22:15:00+00:00,2024-03-08 00:01:00+00:00,1
50728,40901,Complete,F,2024-05-09 12:32:00+00:00,,2024-05-10 01:40:00+00:00,2024-05-14 17:54:00+00:00,1
50743,40911,Complete,F,2024-06-05 13:08:00+00:00,,2024-06-07 03:06:00+00:00,2024-06-08 15:40:00+00:00,2
50789,40944,Complete,F,2024-08-12 13:18:00+00:00,,2024-08-13 22:48:00+00:00,2024-08-15 06:26:00+00:00,1
50802,40954,Complete,F,2024-01-06 10:13:00+00:00,,2024-01-08 14:10:00+00:00,2024-01-09 09:43:00+00:00,4
50833,40973,Complete,F,2024-03-11 17:30:00+00:00,,2024-03-14 03:09:00+00:00,2024-03-16 00:38:00+00:00,1
50841,40980,Complete,F,2024-04-14 04:41:00+00:00,,2024-04-17 02:31:00+00:00,2024-04-20 09:06:00+00:00,1
50845,40982,Complete,F,2024-06-25 07:25:00+00:00,,2024-06-26 06:43:00+00:00,2024-06-26 12:53:00+00:00,1
50938,41057,Complete,F,2024-05-02 01:37:00+00:00,,2024-05-03 16:53:00+00:00,2024-05-06 16:01:00+00:00,1
50959,41077,Complete,F,2024-07-30 14:51:00+00:00,,2024-07-30 20:54:00+00:00,2024-08-02 23:48:00+00:00,1
50970,41089,Complete,F,2024-07-18 13:41:00+00:00,,2024-07-18 20:21:00+00:00,2024-07-22 18:32:00+00:00,1
50989,41100,Complete,F,2024-04-30 15:34:00+00:00,,2024-05-03 01:30:00+00:00,2024-05-04 17:39:00+00:00,2
50991,41101,Complete,F,2024-08-17 06:54:00+00:00,,2024-08-18 20:57:00+00:00,2024-08-21 13:06:00+00:00,1
50992,41101,Complete,F,2024-07-31 06:54:00+00:00,,2024-08-01 13:06:00+00:00,2024-08-05 07:04:00+00:00,1
50999,41106,Complete,F,2024-08-30 09:10:00+00:00,,2024-08-31 05:21:00+00:00,2024-09-03 00:13:00+00:00,2
51009,41113,Complete,F,2024-03-11 17:24:00+00:00,,2024-03-11 18:18:00+00:00,2024-03-12 17:58:00+00:00,1
51047,41142,Complete,F,2024-05-17 10:20:00+00:00,,2024-05-19 19:56:00+00:00,2024-05-22 13:13:00+00:00,1
51058,41148,Complete,F,2024-06-28 14:11:00+00:00,,2024-06-30 20:29:00+00:00,2024-07-03 13:40:00+00:00,2
51119,41193,Complete,F,2024-02-25 18:46:00+00:00,,2024-02-27 04:11:00+00:00,2024-02-29 05:51:00+00:00,2
51150,41219,Complete,F,2024-05-13 13:38:00+00:00,,2024-05-14 16:29:00+00:00,2024-05-15 23:31:00+00:00,2
51155,41224,Complete,F,2024-04-24 14:02:00+00:00,,2024-04-24 21:33:00+00:00,2024-04-29 08:28:00+00:00,4
51156,41225,Complete,F,2024-01-21 03:38:00+00:00,,2024-01-21 21:58:00+00:00,2024-01-22 20:40:00+00:00,1
51204,41268,Complete,F,2024-04-26 05:17:00+00:00,,2024-04-26 19:18:00+00:00,2024-04-27 05:02:00+00:00,1
51243,41297,Complete,F,2024-05-11 11:12:00+00:00,,2024-05-13 10:53:00+00:00,2024-05-17 01:40:00+00:00,1
51271,41322,Complete,F,2024-03-21 11:58:00+00:00,,2024-03-24 08:22:00+00:00,2024-03-24 11:39:00+00:00,2
51274,41324,Complete,F,2024-08-25 16:00:00+00:00,,2024-08-27 22:23:00+00:00,2024-08-28 06:11:00+00:00,1
51275,41325,Complete,F,2024-02-24 00:08:00+00:00,,2024-02-24 15:34:00+00:00,2024-02-28 07:01:00+00:00,2
51288,41336,Complete,F,2024-04-05 17:58:00+00:00,,2024-04-08 14:14:00+00:00,2024-04-11 00:10:00+00:00,3
51294,41342,Complete,F,2024-08-19 18:15:00+00:00,,2024-08-20 23:06:00+00:00,2024-08-24 06:15:00+00:00,1
51299,41348,Complete,F,2024-05-24 13:05:00+00:00,,2024-05-24 21:40:00+00:00,2024-05-25 06:34:00+00:00,2
51306,41354,Complete,F,2024-06-25 15:35:00+00:00,,2024-06-28 04:42:00+00:00,2024-06-29 09:24:00+00:00,1
51378,41407,Complete,F,2024-05-03 06:17:00+00:00,,2024-05-03 16:12:00+00:00,2024-05-08 06:27:00+00:00,1
51436,41449,Complete,F,2024-04-03 06:31:00+00:00,,2024-04-04 21:19:00+00:00,2024-04-06 19:02:00+00:00,4
51463,41475,Complete,F,2024-07-28 10:19:00+00:00,,2024-07-31 01:32:00+00:00,2024-08-02 05:19:00+00:00,4
51475,41484,Complete,F,2024-03-29 00:35:00+00:00,,2024-03-30 14:22:00+00:00,2024-04-02 18:09:00+00:00,1
51504,41514,Complete,F,2024-05-18 00:14:00+00:00,,2024-05-19 13:15:00+00:00,2024-05-21 06:20:00+00:00,2
51507,41517,Complete,F,2024-08-27 13:09:00+00:00,,2024-08-30 02:07:00+00:00,2024-09-01 20:04:00+00:00,2
51536,41536,Complete,F,2024-08-27 04:09:00+00:00,,2024-08-30 00:29:00+00:00,2024-09-03 04:38:00+00:00,4
51569,41564,Complete,F,2024-08-31 12:19:50.709918+00:00,,2024-09-03 03:53:50.709918+00:00,2024-09-07 16:37:50.709918+00:00,1
51579,41573,Complete,F,2024-02-15 09:02:00+00:00,,2024-02-17 19:56:00+00:00,2024-02-19 04:21:00+00:00,1
51585,41579,Complete,F,2024-07-09 15:15:00+00:00,,2024-07-12 08:52:00+00:00,2024-07-13 08:51:00+00:00,1
51593,41582,Complete,F,2024-04-15 10:33:00+00:00,,2024-04-16 21:09:00+00:00,2024-04-20 20:34:00+00:00,1
51599,41585,Complete,F,2024-01-07 17:03:00+00:00,,2024-01-09 00:08:00+00:00,2024-01-09 01:49:00+00:00,2
51600,41585,Complete,F,2024-04-19 17:03:00+00:00,,2024-04-20 02:13:00+00:00,2024-04-22 23:55:00+00:00,1
51608,41592,Complete,F,2024-06-30 18:29:00+00:00,,2024-07-03 10:08:00+00:00,2024-07-06 01:50:00+00:00,1
51617,41596,Complete,F,2024-02-26 16:22:00+00:00,,2024-02-26 22:46:00+00:00,2024-03-01 02:57:00+00:00,1
51618,41596,Complete,F,2024-05-07 16:22:00+00:00,,2024-05-10 06:17:00+00:00,2024-05-13 23:21:00+00:00,1
51629,41603,Complete,F,2024-03-15 17:01:00+00:00,,2024-03-17 07:53:00+00:00,2024-03-17 16:53:00+00:00,2
51689,41650,Complete,F,2024-01-29 11:47:00+00:00,,2024-01-31 04:29:00+00:00,2024-02-03 20:46:00+00:00,1
51693,41651,Complete,F,2024-02-08 13:44:00+00:00,,2024-02-10 07:54:00+00:00,2024-02-13 01:49:00+00:00,1
51747,41692,Complete,F,2024-08-07 08:55:00+00:00,,2024-08-08 11:18:00+00:00,2024-08-09 05:51:00+00:00,1
51797,41736,Complete,F,2024-06-30 06:22:00+00:00,,2024-07-02 18:35:00+00:00,2024-07-07 03:37:00+00:00,1
51844,41780,Complete,F,2024-08-25 12:38:00+00:00,,2024-08-27 20:56:00+00:00,2024-09-01 03:07:00+00:00,1
51889,41816,Complete,F,2024-08-02 08:39:00+00:00,,2024-08-03 17:37:00+00:00,2024-08-03 19:33:00+00:00,1
51890,41817,Complete,F,2024-06-16 09:51:00+00:00,,2024-06-17 17:50:00+00:00,2024-06-17 19:45:00+00:00,1
51896,41820,Complete,F,2024-06-24 18:23:00+00:00,,2024-06-25 02:51:00+00:00,2024-06-28 16:58:00+00:00,2
51900,41826,Complete,F,2024-01-01 18:19:00+00:00,,2024-01-04 07:25:00+00:00,2024-01-04 18:17:00+00:00,1
51917,41841,Complete,F,2024-08-29 05:35:56.904191+00:00,,2024-08-31 02:09:56.904191+00:00,2024-09-02 02:20:56.904191+00:00,1
51924,41845,Complete,F,2024-05-21 01:59:00+00:00,,2024-05-21 05:13:00+00:00,2024-05-24 09:06:00+00:00,1
51944,41860,Complete,F,2024-08-20 08:01:00+00:00,,2024-08-20 14:51:00+00:00,2024-08-24 07:28:00+00:00,2
52014,41934,Complete,F,2024-07-16 03:00:00+00:00,,2024-07-18 22:49:00+00:00,2024-07-22 20:44:00+00:00,2
52022,41940,Complete,F,2024-08-24 07:47:00+00:00,,2024-08-24 17:31:00+00:00,2024-08-26 04:38:00+00:00,3
52033,41950,Complete,F,2024-01-30 05:59:00+00:00,,2024-01-31 00:35:00+00:00,2024-02-04 05:42:00+00:00,2
52060,41977,Complete,F,2024-06-05 04:00:00+00:00,,2024-06-07 04:30:00+00:00,2024-06-07 12:21:00+00:00,1
52086,42000,Complete,F,2024-04-27 12:39:00+00:00,,2024-04-30 00:44:00+00:00,2024-05-02 12:44:00+00:00,1
52122,42034,Complete,F,2024-04-02 05:08:00+00:00,,2024-04-02 05:58:00+00:00,2024-04-02 18:23:00+00:00,1
52128,42039,Complete,F,2024-08-28 02:20:00+00:00,,2024-08-30 03:53:00+00:00,2024-09-02 18:47:00+00:00,1
52134,42044,Complete,F,2024-04-10 16:37:00+00:00,,2024-04-10 18:55:00+00:00,2024-04-12 08:33:00+00:00,1
52162,42068,Complete,F,2024-08-25 15:54:00+00:00,,2024-08-26 18:22:00+00:00,2024-08-31 11:12:00+00:00,2
52163,42068,Complete,F,2024-08-06 15:54:00+00:00,,2024-08-08 10:18:00+00:00,2024-08-11 20:20:00+00:00,1
52183,42084,Complete,F,2024-08-06 00:53:00+00:00,,2024-08-08 22:53:00+00:00,2024-08-09 12:28:00+00:00,1
52200,42102,Complete,F,2024-03-27 08:46:00+00:00,,2024-03-28 19:05:00+00:00,2024-03-29 02:42:00+00:00,1
52235,42129,Complete,F,2024-03-03 17:57:00+00:00,,2024-03-03 18:37:00+00:00,2024-03-06 21:04:00+00:00,3
52247,42137,Complete,F,2024-05-21 14:49:00+00:00,,2024-05-21 18:56:00+00:00,2024-05-25 08:55:00+00:00,4
52255,42141,Complete,F,2024-03-25 16:34:00+00:00,,2024-03-28 03:05:00+00:00,2024-03-28 19:44:00+00:00,1
52269,42156,Complete,F,2024-06-12 03:07:00+00:00,,2024-06-14 14:43:00+00:00,2024-06-18 07:35:00+00:00,1
52287,42172,Complete,F,2024-02-28 01:25:00+00:00,,2024-02-29 03:12:00+00:00,2024-03-01 12:21:00+00:00,1
52307,42192,Complete,F,2024-06-18 08:20:00+00:00,,2024-06-19 12:42:00+00:00,2024-06-23 12:59:00+00:00,1
52363,42239,Complete,F,2024-05-26 02:21:00+00:00,,2024-05-28 11:49:00+00:00,2024-06-01 19:31:00+00:00,1
52393,42261,Complete,F,2024-07-25 00:23:00+00:00,,2024-07-26 17:48:00+00:00,2024-07-26 21:30:00+00:00,2
52406,42274,Complete,F,2024-05-26 08:39:00+00:00,,2024-05-26 12:05:00+00:00,2024-05-30 01:04:00+00:00,1
52408,42279,Complete,F,2024-02-01 03:29:00+00:00,,2024-02-03 18:36:00+00:00,2024-02-07 00:47:00+00:00,1
52411,42282,Complete,F,2024-03-21 13:23:00+00:00,,2024-03-24 05:28:00+00:00,2024-03-28 07:13:00+00:00,3
52467,42322,Complete,F,2024-04-30 17:37:00+00:00,,2024-05-01 07:52:00+00:00,2024-05-04 08:32:00+00:00,1
52496,42343,Complete,F,2024-08-05 08:51:00+00:00,,2024-08-06 12:15:00+00:00,2024-08-07 12:46:00+00:00,3
52526,42372,Complete,F,2024-06-01 16:57:00+00:00,,2024-06-03 10:54:00+00:00,2024-06-04 15:27:00+00:00,1
52551,42396,Complete,F,2024-07-16 16:48:00+00:00,,2024-07-17 20:51:00+00:00,2024-07-21 00:16:00+00:00,4
52553,42396,Complete,F,2024-05-23 16:48:00+00:00,,2024-05-24 11:37:00+00:00,2024-05-26 16:01:00+00:00,1
52564,42407,Complete,F,2024-04-03 15:21:00+00:00,,2024-04-05 12:31:00+00:00,2024-04-06 06:14:00+00:00,2
52596,42436,Complete,F,2024-05-15 16:11:00+00:00,,2024-05-16 21:01:00+00:00,2024-05-20 08:02:00+00:00,1
52639,42465,Complete,F,2024-07-10 12:47:00+00:00,,2024-07-11 00:22:00+00:00,2024-07-13 01:48:00+00:00,1
52658,42477,Complete,F,2024-02-15 02:46:00+00:00,,2024-02-16 06:38:00+00:00,2024-02-17 08:27:00+00:00,2
52664,42481,Complete,F,2024-06-01 03:07:00+00:00,,2024-06-02 11:48:00+00:00,2024-06-07 06:47:00+00:00,1
52672,42488,Complete,F,2024-04-14 12:42:00+00:00,,2024-04-15 19:58:00+00:00,2024-04-17 15:57:00+00:00,1
52674,42490,Complete,F,2024-08-27 04:21:00+00:00,,2024-08-29 10:50:00+00:00,2024-09-01 18:41:00+00:00,1
52729,42535,Complete,F,2024-01-30 10:17:00+00:00,,2024-02-01 11:49:00+00:00,2024-02-04 16:40:00+00:00,1
52752,42556,Complete,F,2024-02-12 15:58:00+00:00,,2024-02-13 07:13:00+00:00,2024-02-15 08:12:00+00:00,1
52757,42559,Complete,F,2024-03-10 14:46:00+00:00,,2024-03-12 17:46:00+00:00,2024-03-15 15:08:00+00:00,2
52793,42589,Complete,F,2024-08-18 05:32:00+00:00,,2024-08-20 08:36:00+00:00,2024-08-23 21:46:00+00:00,1
52805,42597,Complete,F,2024-08-30 10:11:00+00:00,,2024-09-01 05:45:00+00:00,2024-09-01 18:37:00+00:00,4
52832,42618,Complete,F,2024-08-31 14:55:00+00:00,,2024-09-02 07:42:00+00:00,2024-09-05 19:34:00+00:00,2
52839,42623,Complete,F,2024-06-15 08:46:00+00:00,,2024-06-16 17:49:00+00:00,2024-06-18 11:12:00+00:00,1
52868,42651,Complete,F,2024-05-28 17:49:00+00:00,,2024-05-31 05:45:00+00:00,2024-05-31 21:51:00+00:00,2
52887,42668,Complete,F,2024-04-11 02:27:00+00:00,,2024-04-11 02:34:00+00:00,2024-04-15 02:19:00+00:00,1
52892,42672,Complete,F,2024-05-06 04:34:00+00:00,,2024-05-06 19:26:00+00:00,2024-05-10 14:35:00+00:00,1
52929,42708,Complete,F,2024-06-16 14:12:00+00:00,,2024-06-19 01:57:00+00:00,2024-06-22 14:39:00+00:00,2
52991,42759,Complete,F,2024-05-12 04:52:00+00:00,,2024-05-12 23:37:00+00:00,2024-05-15 05:49:00+00:00,1
52998,42765,Complete,F,2024-03-20 13:11:00+00:00,,2024-03-23 08:00:00+00:00,2024-03-25 07:18:00+00:00,1
53001,42767,Complete,F,2024-02-27 05:56:00+00:00,,2024-02-28 04:05:00+00:00,2024-03-01 03:28:00+00:00,1
53014,42779,Complete,F,2024-01-17 12:55:00+00:00,,2024-01-17 17:57:00+00:00,2024-01-18 19:20:00+00:00,1
53015,42780,Complete,F,2024-08-25 14:57:00+00:00,,2024-08-26 15:49:00+00:00,2024-08-30 10:11:00+00:00,1
53028,42789,Complete,F,2024-08-14 06:13:00+00:00,,2024-08-15 03:13:00+00:00,2024-08-15 15:00:00+00:00,2
53030,42790,Complete,F,2024-04-09 17:14:00+00:00,,2024-04-11 15:51:00+00:00,2024-04-13 03:43:00+00:00,4
53086,42831,Complete,F,2024-02-14 06:02:00+00:00,,2024-02-14 10:12:00+00:00,2024-02-18 06:23:00+00:00,1
53098,42840,Complete,F,2024-08-22 18:58:00+00:00,,2024-08-24 23:05:00+00:00,2024-08-29 20:41:00+00:00,3
53113,42851,Complete,F,2024-05-19 04:24:00+00:00,,2024-05-21 04:32:00+00:00,2024-05-22 17:51:00+00:00,2
53128,42865,Complete,F,2024-05-08 15:02:00+00:00,,2024-05-11 05:56:00+00:00,2024-05-16 03:08:00+00:00,2
53153,42885,Complete,F,2024-08-30 04:45:19.439533+00:00,,2024-09-01 00:02:19.439533+00:00,2024-09-04 04:15:19.439533+00:00,1
53157,42887,Complete,F,2024-05-20 12:30:00+00:00,,2024-05-22 19:01:00+00:00,2024-05-23 02:58:00+00:00,1
53186,42909,Complete,F,2024-05-31 18:53:00+00:00,,2024-06-02 07:38:00+00:00,2024-06-05 02:26:00+00:00,1
53200,42919,Complete,F,2024-06-08 01:48:00+00:00,,2024-06-09 01:05:00+00:00,2024-06-13 14:02:00+00:00,2
53258,42957,Complete,F,2024-08-02 02:21:00+00:00,,2024-08-03 19:18:00+00:00,2024-08-07 08:05:00+00:00,1
53259,42957,Complete,F,2024-08-26 02:21:00+00:00,,2024-08-26 17:38:00+00:00,2024-08-27 10:04:00+00:00,2
53273,42973,Complete,F,2024-07-11 07:31:00+00:00,,2024-07-12 21:22:00+00:00,2024-07-13 08:46:00+00:00,2
53313,43003,Complete,F,2024-07-19 01:43:00+00:00,,2024-07-19 07:07:00+00:00,2024-07-22 00:56:00+00:00,2
53350,43035,Complete,F,2024-01-07 18:10:00+00:00,,2024-01-09 12:11:00+00:00,2024-01-09 19:07:00+00:00,2
53410,43079,Complete,F,2024-03-26 03:52:00+00:00,,2024-03-27 16:19:00+00:00,2024-04-01 04:16:00+00:00,1
53422,43085,Complete,F,2024-02-21 13:34:00+00:00,,2024-02-23 05:04:00+00:00,2024-02-24 22:36:00+00:00,1
53434,43095,Complete,F,2024-03-02 04:49:00+00:00,,2024-03-04 04:29:00+00:00,2024-03-04 07:11:00+00:00,2
53435,43095,Complete,F,2024-07-25 04:49:00+00:00,,2024-07-27 01:27:00+00:00,2024-07-27 11:40:00+00:00,1
53437,43098,Complete,F,2024-07-23 01:41:00+00:00,,2024-07-25 18:55:00+00:00,2024-07-27 08:38:00+00:00,1
53439,43098,Complete,F,2024-08-04 01:41:00+00:00,,2024-08-06 05:10:00+00:00,2024-08-07 17:01:00+00:00,1
53445,43102,Complete,F,2024-05-19 18:37:00+00:00,,2024-05-22 08:48:00+00:00,2024-05-25 21:24:00+00:00,1
53459,43115,Complete,F,2024-06-24 16:36:00+00:00,,2024-06-25 06:24:00+00:00,2024-06-27 12:45:00+00:00,3
53510,43153,Complete,F,2024-08-02 04:11:00+00:00,,2024-08-03 20:13:00+00:00,2024-08-08 18:54:00+00:00,1
53521,43160,Complete,F,2024-01-05 13:14:00+00:00,,2024-01-08 00:50:00+00:00,2024-01-10 07:19:00+00:00,1
53530,43166,Complete,F,2024-08-29 08:37:00+00:00,,2024-08-31 16:41:00+00:00,2024-09-01 22:20:00+00:00,3
53531,43168,Complete,F,2024-02-16 12:19:00+00:00,,2024-02-16 13:28:00+00:00,2024-02-17 18:34:00+00:00,2
53567,43194,Complete,F,2024-02-27 05:10:00+00:00,,2024-02-29 10:59:00+00:00,2024-03-03 17:45:00+00:00,2
53573,43200,Complete,F,2024-01-08 15:58:00+00:00,,2024-01-10 06:01:00+00:00,2024-01-15 01:03:00+00:00,1
53579,43207,Complete,F,2024-02-09 01:02:00+00:00,,2024-02-10 23:26:00+00:00,2024-02-12 08:34:00+00:00,1
53585,43213,Complete,F,2024-02-22 16:11:00+00:00,,2024-02-23 21:37:00+00:00,2024-02-27 09:43:00+00:00,1
53591,43217,Complete,F,2024-07-06 14:08:00+00:00,,2024-07-09 06:34:00+00:00,2024-07-11 07:49:00+00:00,2
53615,43234,Complete,F,2024-08-17 05:05:00+00:00,,2024-08-19 20:43:00+00:00,2024-08-21 02:28:00+00:00,1
53618,43239,Complete,F,2024-07-09 15:20:00+00:00,,2024-07-12 06:24:00+00:00,2024-07-16 17:10:00+00:00,1
53623,43243,Complete,F,2024-06-15 00:41:00+00:00,,2024-06-17 07:05:00+00:00,2024-06-19 06:36:00+00:00,3
53625,43244,Complete,F,2024-08-12 13:42:00+00:00,,2024-08-14 09:01:00+00:00,2024-08-18 13:56:00+00:00,1
53645,43266,Complete,F,2024-03-06 17:43:00+00:00,,2024-03-09 03:25:00+00:00,2024-03-12 08:23:00+00:00,1
53651,43268,Complete,F,2024-08-17 03:34:00+00:00,,2024-08-19 00:42:00+00:00,2024-08-20 02:21:00+00:00,4
53691,43296,Complete,F,2024-03-18 16:49:00+00:00,,2024-03-21 14:00:00+00:00,2024-03-22 13:19:00+00:00,1
53709,43314,Complete,F,2024-02-14 02:43:00+00:00,,2024-02-15 22:52:00+00:00,2024-02-20 15:57:00+00:00,1
53717,43319,Complete,F,2024-08-12 15:38:00+00:00,,2024-08-14 23:40:00+00:00,2024-08-19 16:46:00+00:00,2
53746,43341,Complete,F,2024-02-16 00:16:00+00:00,,2024-02-16 23:56:00+00:00,2024-02-17 12:27:00+00:00,1
53758,43355,Complete,F,2024-08-30 02:54:30.091881+00:00,,2024-08-31 17:30:30.091881+00:00,2024-09-01 04:34:30.091881+00:00,1
53765,43361,Complete,F,2024-07-16 03:29:00+00:00,,2024-07-18 11:56:00+00:00,2024-07-20 18:23:00+00:00,1
53766,43361,Complete,F,2024-06-25 03:29:00+00:00,,2024-06-27 09:24:00+00:00,2024-06-30 05:12:00+00:00,2
53790,43376,Complete,F,2024-08-30 06:20:00+00:00,,2024-09-01 14:19:00+00:00,2024-09-02 08:04:00+00:00,1
53816,43401,Complete,F,2024-05-27 07:48:00+00:00,,2024-05-27 15:16:00+00:00,2024-05-30 11:47:00+00:00,1
53848,43425,Complete,F,2024-04-02 00:02:00+00:00,,2024-04-04 15:25:00+00:00,2024-04-06 13:13:00+00:00,2
53856,43431,Complete,F,2024-07-04 11:50:00+00:00,,2024-07-06 14:09:00+00:00,2024-07-09 23:48:00+00:00,1
53863,43438,Complete,F,2024-04-10 18:15:00+00:00,,2024-04-13 12:47:00+00:00,2024-04-15 00:38:00+00:00,1
53867,43443,Complete,F,2024-06-04 12:12:00+00:00,,2024-06-07 07:14:00+00:00,2024-06-10 18:10:00+00:00,1
53911,43487,Complete,F,2024-08-08 00:46:00+00:00,,2024-08-09 21:17:00+00:00,2024-08-09 23:59:00+00:00,1
53915,43492,Complete,F,2024-08-20 09:25:00+00:00,,2024-08-21 06:15:00+00:00,2024-08-21 12:13:00+00:00,1
